%time,seq,stamp,frame_id,child_frame_id,x,y,z
22556851570,1127,22540000000,world,base_link,7.770482690401137,-2.7493576356505964,-6.912630893800287e-06
22556858583,1128,22560000000,world,base_link,7.766439696008261,-2.7640472370247995,-6.90240528580105e-06
22616515819,1129,22580000000,world,base_link,7.762264860743356,-2.778694649857961,-6.891822498300559e-06
22616540361,1130,22600000000,world,base_link,7.757955601038164,-2.7932972143058814,-6.88085645119893e-06
22616564583,1131,22620000000,world,base_link,7.753509174666204,-2.807851831915199,-6.869476969900701e-06
22636662946,1132,22640000000,world,base_link,7.748922568987764,-2.8223557644220394,-6.857665556900261e-06
22649540925,1133,22660000000,world,base_link,7.744192748292013,-2.836806146002962,-6.8454048639983445e-06
22696973477,1134,22680000000,world,base_link,7.739316659670516,-2.8511999718189998,-6.832675485100165e-06
22756909044,1135,22700000000,world,base_link,7.734333472717966,-2.8655077064630188,-9.08844928398933e-07
22756927709,1136,22720000000,world,base_link,7.7292416832214865,-2.8797706883555003,-1.452166010398881e-06
22756993750,1137,22740000000,world,base_link,7.723959540681024,-2.8939440885515486,2.510281486012289e-07
22757080468,1138,22760000000,world,base_link,7.718464657459959,-2.9080378806490947,-1.2258833097002209e-06
22816633312,1139,22780000000,world,base_link,7.7127643637172145,-2.922051327665191,-1.3405203504006369e-06
22816712054,1140,22800000000,world,base_link,7.706865643485786,-2.9359621295206804,3.9182193969922174e-07
22835386156,1141,22820000000,world,base_link,7.700756174698045,-2.949784400518358,-1.5232537750008157e-06
22835416594,1142,22840000000,world,base_link,7.694446017056874,-2.9635178868360565,-1.235399421300326e-06
22876696571,1143,22860000000,world,base_link,7.687941387276483,-2.9771400537315404,5.307821606993779e-07
22876745218,1144,22880000000,world,base_link,7.681229238443509,-2.990665232227362,-1.8087270081991458e-06
22926591704,1145,22900000000,world,base_link,7.674321415618829,-3.004093378658955,-1.1338405598998458e-06
22926618155,1146,22920000000,world,base_link,7.667223462473162,-3.017401764346425,6.637958782015896e-07
22976690284,1147,22940000000,world,base_link,7.659920538603776,-3.0306061805413584,-2.1189977973991303e-06
22976721816,1148,22960000000,world,base_link,7.652426006041901,-3.0437070925025465,-8.881562845002022e-07
23036700742,1149,22980000000,world,base_link,7.644743751444016,-3.0566828070656094,7.519786653018001e-07
23036786350,1150,23000000000,world,base_link,7.6368604057635725,-3.0695462749358033,-2.4419005968008556e-06
23037144650,1151,23020000000,world,base_link,7.628791705843048,-3.0822976349804105,-6.426311031995646e-07
23086775301,1152,23040000000,world,base_link,7.62053957905127,-3.094916358745818,8.263101284010366e-07
23086810548,1153,23060000000,world,base_link,7.612091478502334,-3.1074136318377867,-2.7057475260987285e-06
23100090331,1154,23080000000,world,base_link,7.6034650186700485,-3.119789973809848,-5.049899470012387e-07
23101254099,1155,23100000000,world,base_link,7.594661639769475,-3.13202519483802,9.096276992019703e-07
23146633135,1156,23120000000,world,base_link,7.585668413834773,-3.1441302117034358,-2.9237775455992487e-06
23146691385,1157,23140000000,world,base_link,7.576502406947386,-3.156106737000789,-4.1938762439935884e-07
23196534768,1158,23160000000,world,base_link,7.567164800621251,-3.1679347460238043,9.80669621900715e-07
23196579622,1159,23180000000,world,base_link,7.5576428097421715,-3.1796248726959346,-3.1306673401003404e-06
